test_id	test_value
SKP300-01	6,54375713068456
SKP300-01	6,58733428835196
SKP300-01	6,63083664974542
SKP300-01	6,63653296567445
SKP300-01	6,91982175852491
SKP300-01	6,58764126610775
OSKP600-04	53,84
OSKP600-04	61,04
OSKP600-04	56,0
OSKP600-04	56,52
OSKP600-04	73,4
OSKP600-04	59,44
OSKP600-04	67,32
OSKP600-04	73,28
OSKP600-04	76,0
OSKP600-04	62,48
OSKP600-04	54,28
OSKP600-04	60,32
OSKP600-04	80,8
OSKP600-04	63,68
OSKP600-04	55,56
OSKP600-04	74,08
OSKP600-04	82,04
OSKP600-04	66,36
OSKP600-04	57,0
OSKP600-04	61,56
OSKP600-04	71,12
OSKP600-04	58,16
OSKP600-04	68,44
OSKP600-04	62,76
OSKP600-04	53,96
OSKP600-04	60,12
OSKP600-04	60,76
OSKP600-04	61,12
OSKP600-04	52,48
OSKP600-04	61,8
OSKP600-04	63,96
OSKP600-04	56,68
OSKP600-04	57,48
OSKP600-04	56,52
OSKP600-04	60,84
OSKP600-04	55,48
OSKP600-04	53,8
OSKP600-04	58,72
OSKP600-04	58,68
OSKP600-04	74,28
OSKP600-04	62,76
OSKP600-04	55,36
OSKP600-04	68,76
OSKP600-04	67,6
OSKP600-04	62,08
OSKP600-04	62,32
OSKP600-04	58,28
OSKP600-04	53,84
OSKP600-04	65,64
OSKP600-04	51,8
OSKP600-04	71,04
OSKP600-04	62,08
OSKP600-04	56,84
OSKP600-04	66,6
OSKP600-04	58,92
OSKP600-04	57,12
OSKP600-04	61,8
OSKP600-04	62,36
OSKP600-04	71,04
OSKP600-04	62,64
OSKP600-04	72,08
OSKP600-04	79,68
M200-8	7,27756198784353
M200-8	7,31080730911679
M200-8	7,40323092627433
M200-8	7,38936922042266
M200-8	7,33648206485997
M200-8	7,31471831318789
M200-8	7,33739953093584
M200-8	7,35677158606217
M200-8	7,41958004579983
M200-8	7,41720293096516
M200-8	7,34812010142368
M200-8	7,28046009610782
M200-8	7,49341263589889
M200-8	7,29135130828779
M200-8	7,31133573856669
M200-8	7,36161005356286
M200-8	7,29738503417429
M200-8	7,37401801719487
M200-8	7,36805563336967
M200-8	7,45037574789433
M200-8	7,3602408791492
M200-8	7,22659447185223
M200-8	7,30696041245485
M200-8	7,40118190470948
M200-8	7,40140770783281
M200-8	7,39191006980258
M200-8	7,39126554341176
M200-8	7,49511711977371
M200-8	7,41741745327487
M200-8	7,37851025762645
M200-8	7,29592634566213
M200-8	7,35410507318358
M200-8	7,36116475700638
M200-8	7,37437844373231
M200-8	7,26294349687653
M200-8	7,26248913090511
M200-8	7,25963515576359
M200-8	7,27668599079551
M200-8	7,27487319658182
M200-8	7,31020857398291
M200-8	7,38846853312596
M200-8	7,2582979266741
M200-8	7,26504391441668
M200-8	7,33092299810515
M200-8	7,30180383385341
M200-8	7,24201273589708
M200-8	7,32107999039903
M200-8	7,28120072757002
M200-8	7,26131492282756
M200-8	7,29862711940856
M200-8	7,37002385523837
M200-8	7,33430565877948
M200-8	7,28370795016189
M200-8	7,27131545752634
M200-8	7,34315868729581
M200-8	7,31039307958406
M200-8	7,45413693664436
M200-8	7,43129316795757
M200-8	7,43160291544476
M200-8	7,30678962736358
M200-8	7,38789759215566
M200-8	7,44641655286242
SKP600-71	13,453
SKP600-71	13,128
SKP600-71	13,431
SKP600-71	13,549
SKP600-71	12,38
SKP600-71	13,723
SKP600-71	12,174
SKP600-71	12,008
SKP600-71	11,942
SKP600-71	11,942
SKP600-71	14,618
SKP600-71	13,155
SKP600-71	12,791
SKP600-71	11,961
SKP600-71	14,048
SKP600-71	10,979
SKP600-71	12,304
SKP600-71	13,297
SKP600-71	13,721
SKP600-71	13,09
SKP600-71	12,731
SKP600-71	13,576
SKP600-71	11,982
SKP600-71	12,968
SKP600-71	13,858
SKP600-71	13,522
SKP600-71	13,454
SKP600-71	12,764
SKP600-71	12,592
SKP600-71	12,438
SKP600-71	13,542
SKP600-71	14,072
SKP600-71	13,589
SKP600-71	11,657
SKP600-71	13,053
SKP600-71	12,57
SKP600-71	13,914
SKP600-71	13,182
SKP600-71	12,554
SKP600-71	11,995
SKP600-71	13,175
SKP600-71	11,817
SKP600-71	12,353
SKP600-71	12,286
SKP600-71	13,55
SKP600-71	13,597
SKP600-71	13,315
SKP600-71	11,911
SKP600-71	13,083
SKP600-71	11,959
SKP600-71	12,1
SKP600-71	11,239
SKP600-71	13,371
SKP600-71	12,514
SKP600-71	13,197
SKP600-71	13,631
SKP600-71	12,565
SKP600-71	12,48
SKP600-71	11,927
SKP600-71	13,399
SKP600-71	12,783
SKP600-71	12,98
OSKP600-041	75,9
OSKP600-041	84,1
OSKP600-041	78,75
OSKP600-041	78,7
OSKP600-041	100,4
OSKP600-041	82,7
OSKP600-041	92,15
OSKP600-041	99,5
OSKP600-041	103,1
OSKP600-041	85,9
OSKP600-041	76,25
OSKP600-041	83,5
OSKP600-041	108,85
OSKP600-041	87,65
OSKP600-041	77,6
OSKP600-041	100,7
OSKP600-041	110,4
OSKP600-041	91,9
OSKP600-041	79,55
OSKP600-041	85,2
OSKP600-041	97,85
OSKP600-041	80,4
OSKP600-041	93,65
OSKP600-041	86,3
OSKP600-041	75,4
OSKP600-041	83,15
OSKP600-041	84,15
OSKP600-041	84,6
OSKP600-041	74,2
OSKP600-041	85,4
OSKP600-041	88,65
OSKP600-041	79,4
OSKP600-041	80,3
OSKP600-041	79,0
OSKP600-041	84,5
OSKP600-041	77,35
OSKP600-041	75,65
OSKP600-041	81,45
OSKP600-041	81,55
OSKP600-041	101,6
OSKP600-041	86,6
OSKP600-041	77,55
OSKP600-041	94,1
OSKP600-041	92,8
OSKP600-041	86,0
OSKP600-041	85,65
OSKP600-041	81,5
OSKP600-041	75,55
OSKP600-041	89,8
OSKP600-041	73,2
OSKP600-041	97,3
OSKP600-041	86,05
OSKP600-041	79,65
OSKP600-041	91,6
OSKP600-041	81,55
OSKP600-041	79,5
OSKP600-041	85,0
OSKP600-041	86,05
OSKP600-041	97,05
OSKP600-041	85,75
OSKP600-041	98,7
OSKP600-041	108,35
SKP600-77	14,6
SKP600-77	14,841
SKP600-77	14,777
SKP600-77	14,359
SKP600-77	14,608
SKP600-77	15,013
SKP600-77	14,635
SKP600-77	15,276
SKP600-77	13,916
SKP600-77	14,369
SKP600-77	14,691
SKP600-77	15,126
SKP600-77	15,407
SKP600-77	14,493
SKP600-77	14,694
SKP600-77	14,299
SKP600-77	14,883
SKP600-77	14,905
SKP600-77	13,713
SKP600-77	14,267
SKP600-77	14,296
SKP600-77	15,249
SKP600-77	14,316
SKP600-77	14,659
SKP600-77	14,6
SKP600-77	14,324
SKP600-77	14,834
SKP600-77	14,708
SKP600-77	14,379
SKP600-77	14,545
SKP600-77	14,849
SKP600-77	14,543
SKP600-77	15,345
SKP600-77	14,455
SKP600-77	14,866
SKP600-77	14,843
SKP600-77	15,199
SKP600-77	14,683
SKP600-77	14,272
SKP600-77	15,254
SKP600-77	14,995
SKP600-77	14,787
SKP600-77	15,176
SKP600-77	14,867
SKP600-77	14,629
SKP600-77	15,376
SKP600-77	14,652
SKP600-77	14,208
SKP600-77	14,969
SKP600-77	14,828
SKP600-77	14,207
SKP600-77	14,566
SKP600-77	14,955
SKP600-77	14,507
SKP600-77	15,001
SKP600-77	14,063
SKP600-77	15,279
SKP600-77	14,677
SKP600-77	14,593
SKP600-77	15,229
SKP600-77	14,984
SKP600-77	14,986
M500-1	-1,0
M500-1	-1,0
M500-1	-1,1
M500-1	-1,2
M500-1	-1,1
M500-1	-1,1
M500-1	-1,0
M500-1	-0,7
M500-1	-1,0
M500-1	-0,8
M500-1	-0,9
M500-1	-0,9
M500-1	-0,9
M500-1	-1,0
M500-1	-0,4
M500-1	-1,0
M500-1	-1,1
M500-1	-1,0
M500-1	-1,1
M500-1	-1,2
M500-1	-1,1
M500-1	-1,2
M500-1	-1,0
M500-1	-1,2
M500-1	-0,8
M500-1	-0,8
M500-1	-1,1
M500-1	-1,1
M500-1	-0,6
M500-1	-1,0
M500-1	-1,0
M500-1	-0,6
M500-1	-0,9
M500-1	-1,0
M500-1	-1,0
M500-1	-1,0
M500-1	-1,1
M500-1	-1,1
M500-1	-0,8
M500-1	-1,0
M500-1	-0,9
M500-1	-1,0
M500-1	-1,1
M500-1	-1,1
M500-1	-1,0
M500-1	-1,1
M500-1	-1,1
M500-1	-1,0
M500-1	-1,0
M500-1	-1,1
M500-1	-1,1
M500-1	-1,1
M500-1	-1,0
M500-1	-1,0
M500-1	-1,1
M500-1	-1,1
M500-1	-1,1
M500-1	-1,1
M500-1	-1,2
M500-1	-0,6
M500-1	-0,2
M500-1	-1,0
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-1,0
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M300-2	-0,9
M500-2	-0,9
M500-2	-0,8
M500-2	-0,9
M500-2	-1,0
M500-2	-0,9
M500-2	-0,9
M500-2	-0,8
M500-2	-0,9
M500-2	-0,9
M500-2	-0,9
M500-2	-0,9
M500-2	-0,9
M500-2	-0,9
M500-2	-0,8
M500-2	-1,0
M500-2	-0,9
M500-2	-0,9
M500-2	-0,8
M500-2	-0,9
M500-2	-0,9
M500-2	-0,8
M500-2	-0,9
M500-2	-0,9
M500-2	-0,9
M500-2	-0,9
M500-2	-0,9
M500-2	-0,8
M500-2	-0,9
M500-2	-0,9
M500-2	-0,8
M500-2	-0,9
M500-2	-0,9
M500-2	-0,9
M500-2	-0,9
M500-2	-0,9
M500-2	-0,9
M500-2	-0,9
M500-2	-0,9
M500-2	-0,9
M500-2	-0,8
M500-2	-0,9
M500-2	-0,9
M500-2	-0,9
M500-2	-0,9
M500-2	-0,8
M500-2	-0,9
M500-2	-0,8
M500-2	-0,9
M500-2	-0,8
M500-2	-0,9
M500-2	-0,9
M500-2	-0,9
M500-2	-0,8
M500-2	-0,9
M500-2	-0,8
M500-2	-0,9
M500-2	-0,9
M500-2	-0,9
M500-2	-1,0
M500-2	-0,9
M500-2	-0,9
M500-2	-0,9
OSKP600-12	4,828
OSKP600-12	4,856
OSKP600-12	4,82
OSKP600-12	4,822
OSKP600-12	4,979
OSKP600-12	4,917
OSKP600-12	4,778
OSKP600-12	4,91
OSKP600-12	4,953
OSKP600-12	4,942
OSKP600-12	4,858
OSKP600-12	4,867
OSKP600-12	4,955
OSKP600-12	4,844
OSKP600-12	4,807
OSKP600-12	4,842
OSKP600-12	4,834
OSKP600-12	4,838
OSKP600-12	4,958
OSKP600-12	4,785
OSKP600-12	4,885
OSKP600-12	4,818
OSKP600-12	4,871
OSKP600-12	4,864
OSKP600-12	4,815
OSKP600-12	4,821
OSKP600-12	4,839
OSKP600-12	4,898
OSKP600-12	4,973
OSKP600-12	4,876
OSKP600-12	4,915
OSKP600-12	4,808
OSKP600-12	4,83
OSKP600-12	4,784
OSKP600-12	4,736
OSKP600-12	4,823
OSKP600-12	4,821
OSKP600-12	4,941
OSKP600-12	4,843
OSKP600-12	4,856
OSKP600-12	4,938
OSKP600-12	4,882
OSKP600-12	4,929
OSKP600-12	4,918
OSKP600-12	4,909
OSKP600-12	4,648
OSKP600-12	4,873
OSKP600-12	4,882
OSKP600-12	4,72
OSKP600-12	4,906
OSKP600-12	4,939
OSKP600-12	4,828
OSKP600-12	4,923
OSKP600-12	4,859
OSKP600-12	4,947
OSKP600-12	4,818
OSKP600-12	4,964
OSKP600-12	4,84
OSKP600-12	4,791
OSKP600-12	4,877
OSKP600-12	4,848
OSKP600-12	4,939
M200-4	7,0
M200-4	7,0
M200-4	7,1
M200-4	7,1
M200-4	7,1
M200-4	7,1
M200-4	7,1
M200-4	7,1
M200-4	7,1
M200-4	7,1
M200-4	7,1
M200-4	7,0
M200-4	7,2
M200-4	7,0
M200-4	7,1
M200-4	7,1
M200-4	7,0
M200-4	7,1
M200-4	7,1
M200-4	7,2
M200-4	7,1
M200-4	7,0
M200-4	7,0
M200-4	7,1
M200-4	7,1
M200-4	7,1
M200-4	7,1
M200-4	7,2
M200-4	7,1
M200-4	7,1
M200-4	7,0
M200-4	7,1
M200-4	7,1
M200-4	7,1
M200-4	7,0
M200-4	7,0
M200-4	7,0
M200-4	7,0
M200-4	7,0
M200-4	7,0
M200-4	7,1
M200-4	7,0
M200-4	7,0
M200-4	7,0
M200-4	7,1
M200-4	7,0
M200-4	7,1
M200-4	7,0
M200-4	7,0
M200-4	7,0
M200-4	7,1
M200-4	7,1
M200-4	7,0
M200-4	7,0
M200-4	7,1
M200-4	7,0
M200-4	7,2
M200-4	7,1
M200-4	7,1
M200-4	7,0
M200-4	7,1
M200-4	7,2
OSKP600-72	11,79
OSKP600-72	11,091
OSKP600-72	11,944
OSKP600-72	11,674
OSKP600-72	9,497
OSKP600-72	11,344
OSKP600-72	10,351
OSKP600-72	10,091
OSKP600-72	9,722
OSKP600-72	10,375
OSKP600-72	12,133
OSKP600-72	11,453
OSKP600-72	9,902
OSKP600-72	10,28
OSKP600-72	11,871
OSKP600-72	9,693
OSKP600-72	9,401
OSKP600-72	10,599
OSKP600-72	11,137
OSKP600-72	10,525
OSKP600-72	9,772
OSKP600-72	11,232
OSKP600-72	10,316
OSKP600-72	10,989
OSKP600-72	11,868
OSKP600-72	11,168
OSKP600-72	11,029
OSKP600-72	10,256
OSKP600-72	12,555
OSKP600-72	11,007
OSKP600-72	10,698
OSKP600-72	11,782
OSKP600-72	11,813
OSKP600-72	11,069
OSKP600-72	11,32
OSKP600-72	11,172
OSKP600-72	12,111
OSKP600-72	11,463
OSKP600-72	10,76
OSKP600-72	9,601
OSKP600-72	10,986
OSKP600-72	11,325
OSKP600-72	10,123
OSKP600-72	10,386
OSKP600-72	11,355
OSKP600-72	10,802
OSKP600-72	11,181
OSKP600-72	11,727
OSKP600-72	10,48
OSKP600-72	12,478
OSKP600-72	9,954
OSKP600-72	10,81
OSKP600-72	11,121
OSKP600-72	10,246
OSKP600-72	11,321
OSKP600-72	11,542
OSKP600-72	11,224
OSKP600-72	10,656
OSKP600-72	10,2
OSKP600-72	11,141
OSKP600-72	9,993
OSKP600-72	9,533
SKP600-74	17,477
SKP600-74	16,479
SKP600-74	17,726
SKP600-74	17,381
SKP600-74	15,023
SKP600-74	18,097
SKP600-74	15,005
SKP600-74	15,059
SKP600-74	14,47
SKP600-74	14,181
SKP600-74	18,28
SKP600-74	17,86
SKP600-74	15,092
SKP600-74	14,911
SKP600-74	17,811
SKP600-74	13,575
SKP600-74	15,468
SKP600-74	17,316
SKP600-74	17,073
SKP600-74	16,934
SKP600-74	16,468
SKP600-74	17,985
SKP600-74	14,811
SKP600-74	16,796
SKP600-74	17,598
SKP600-74	17,27
SKP600-74	17,759
SKP600-74	16,799
SKP600-74	17,662
SKP600-74	15,899
SKP600-74	17,638
SKP600-74	18,004
SKP600-74	18,212
SKP600-74	16,435
SKP600-74	17,194
SKP600-74	17,342
SKP600-74	18,296
SKP600-74	17,454
SKP600-74	14,845
SKP600-74	14,536
SKP600-74	16,943
SKP600-74	17,627
SKP600-74	15,049
SKP600-74	15,218
SKP600-74	17,679
SKP600-74	17,936
SKP600-74	17,361
SKP600-74	15,771
SKP600-74	17,25
SKP600-74	16,459
SKP600-74	14,786
SKP600-74	16,428
SKP600-74	17,517
SKP600-74	15,855
SKP600-74	17,207
SKP600-74	17,249
SKP600-74	16,552
SKP600-74	16,425
SKP600-74	14,942
SKP600-74	16,627
SKP600-74	16,278
SKP600-74	14,763
M400-4	7,3
M400-4	7,3
M400-4	7,1
M400-4	7,2
M400-4	7,4
M400-4	7,4
M400-4	7,3
M400-4	7,2
M400-4	7,1
M400-4	7,1
M400-4	7,3
M400-4	7,3
M400-4	7,1
M400-4	7,3
M400-4	7,3
M400-4	7,3
M400-4	7,3
M400-4	7,4
M400-4	7,4
M400-4	7,2
M400-4	7,3
M400-4	7,4
M400-4	7,3
M400-4	7,2
M400-4	7,2
M400-4	7,1
M400-4	7,3
M400-4	7,2
M400-4	7,1
M400-4	7,4
M400-4	7,4
M400-4	7,1
M400-4	7,1
M400-4	7,4
M400-4	7,3
M400-4	7,3
M400-4	7,3
M400-4	7,4
M400-4	7,3
M400-4	7,3
M400-4	7,2
M400-4	7,3
M400-4	7,3
M400-4	7,4
M400-4	7,3
M400-4	7,4
M400-4	7,4
M400-4	7,3
M400-4	7,3
M400-4	7,4
M400-4	7,2
M400-4	7,3
M400-4	7,3
M400-4	7,3
M400-4	7,4
M400-4	7,3
M400-4	7,2
M400-4	7,2
M400-4	7,2
M400-4	7,1
M400-4	7,3
M400-4	7,4
M700-1	0,02
M700-1	0,021
M700-1	0,021
M700-1	0,023
M700-1	0,021
M700-1	0,021
M700-1	0,021
M700-1	0,02
M700-1	0,02
M700-1	0,02
M700-1	0,021
M700-1	0,02
M700-1	0,021
M700-1	0,02
M700-1	0,021
M700-1	0,02
M700-1	0,021
M700-1	0,021
M700-1	0,018
M700-1	0,02
M700-1	0,02
M700-1	0,021
M700-1	0,021
M700-1	0,02
M700-1	0,021
M700-1	0,02
M700-1	0,021
M700-1	0,021
M700-1	0,021
M700-1	0,02
M700-1	0,021
M700-1	0,02
M700-1	0,02
M700-1	0,02
M700-1	0,02
M700-1	0,021
M700-1	0,021
M700-1	0,021
M700-1	0,021
M700-1	0,021
M700-1	0,021
M700-1	0,021
M700-1	0,02
M700-1	0,021
M700-1	0,021
M700-1	0,021
M700-1	0,023
M700-1	0,021
M700-1	0,023
M700-1	0,021
M700-1	0,023
M700-1	0,021
M700-1	0,023
M700-1	0,021
M700-1	0,021
M700-1	0,02
M700-1	0,021
M700-1	0,021
M700-1	0,021
M700-1	0,021
M700-1	0,021
M700-1	0,02
OSKP600-71	9,71
OSKP600-71	9,377
OSKP600-71	9,762
OSKP600-71	9,662
OSKP600-71	8,282
OSKP600-71	9,296
OSKP600-71	8,95
OSKP600-71	8,608
OSKP600-71	8,365
OSKP600-71	8,976
OSKP600-71	10,004
OSKP600-71	9,353
OSKP600-71	8,572
OSKP600-71	8,637
OSKP600-71	9,81
OSKP600-71	8,206
OSKP600-71	8,019
OSKP600-71	8,887
OSKP600-71	9,426
OSKP600-71	8,88
OSKP600-71	8,394
OSKP600-71	9,314
OSKP600-71	8,815
OSKP600-71	9,218
OSKP600-71	9,822
OSKP600-71	9,205
OSKP600-71	9,052
OSKP600-71	8,632
OSKP600-71	10,189
OSKP600-71	9,18
OSKP600-71	8,877
OSKP600-71	9,611
OSKP600-71	9,692
OSKP600-71	9,268
OSKP600-71	9,238
OSKP600-71	9,238
OSKP600-71	10,006
OSKP600-71	9,437
OSKP600-71	9,271
OSKP600-71	8,266
OSKP600-71	9,28
OSKP600-71	9,372
OSKP600-71	8,66
OSKP600-71	8,793
OSKP600-71	9,188
OSKP600-71	9,046
OSKP600-71	9,351
OSKP600-71	9,54
OSKP600-71	8,744
OSKP600-71	10,164
OSKP600-71	8,543
OSKP600-71	9,109
OSKP600-71	9,348
OSKP600-71	8,722
OSKP600-71	9,313
OSKP600-71	9,611
OSKP600-71	9,384
OSKP600-71	8,877
OSKP600-71	8,622
OSKP600-71	9,334
OSKP600-71	8,512
OSKP600-71	8,331
OSKP600-74	13,511
OSKP600-74	12,826
OSKP600-74	13,797
OSKP600-74	13,391
OSKP600-74	10,674
OSKP600-74	13,863
OSKP600-74	11,613
OSKP600-74	11,765
OSKP600-74	11,319
OSKP600-74	11,438
OSKP600-74	14,113
OSKP600-74	13,854
OSKP600-74	10,961
OSKP600-74	11,817
OSKP600-74	13,949
OSKP600-74	10,981
OSKP600-74	11,039
OSKP600-74	12,773
OSKP600-74	12,702
OSKP600-74	12,436
OSKP600-74	11,602
OSKP600-74	13,668
OSKP600-74	11,606
OSKP600-74	13,046
OSKP600-74	13,577
OSKP600-74	13,045
OSKP600-74	13,473
OSKP600-74	12,289
OSKP600-74	13,896
OSKP600-74	12,691
OSKP600-74	12,897
OSKP600-74	13,854
OSKP600-74	14,033
OSKP600-74	12,793
OSKP600-74	13,244
OSKP600-74	13,302
OSKP600-74	14,219
OSKP600-74	13,552
OSKP600-74	11,958
OSKP600-74	10,76
OSKP600-74	13,058
OSKP600-74	13,514
OSKP600-74	11,634
OSKP600-74	11,943
OSKP600-74	13,585
OSKP600-74	13,254
OSKP600-74	13,267
OSKP600-74	13,77
OSKP600-74	12,486
OSKP600-74	14,413
OSKP600-74	11,129
OSKP600-74	12,376
OSKP600-74	13,175
OSKP600-74	11,443
OSKP600-74	13,352
OSKP600-74	13,457
OSKP600-74	13,185
OSKP600-74	12,801
OSKP600-74	11,7
OSKP600-74	12,826
OSKP600-74	11,696
OSKP600-74	10,274
M001-3	13,471
M001-3	13,47
M001-3	13,47
M001-3	13,471
M001-3	13,471
M001-3	13,47
M001-3	13,47
M001-3	13,47
M001-3	13,471
M001-3	13,47
M001-3	13,47
M001-3	13,471
M001-3	13,471
M001-3	13,47
M001-3	13,47
M001-3	13,471
M001-3	13,471
M001-3	13,47
M001-3	13,47
M001-3	13,471
M001-3	13,47
M001-3	13,47
M001-3	13,47
M001-3	13,471
M001-3	13,47
M001-3	13,471
M001-3	13,471
M001-3	13,471
M001-3	13,47
M001-3	13,47
M001-3	13,471
M001-3	13,471
M001-3	13,47
M001-3	13,471
M001-3	13,471
M001-3	13,471
M001-3	13,471
M001-3	13,47
M001-3	13,47
M001-3	13,471
M001-3	13,471
M001-3	13,471
M001-3	13,471
M001-3	13,47
M001-3	13,471
M001-3	13,47
M001-3	13,471
M001-3	13,471
M001-3	13,47
M001-3	13,471
M001-3	13,471
M001-3	13,471
M001-3	13,47
M001-3	13,471
M001-3	13,47
M001-3	13,471
M001-3	13,47
M001-3	13,471
M001-3	13,47
M001-3	13,471
M001-3	13,471
M001-3	13,47
OSKP600-75	13,118
OSKP600-75	13,098
OSKP600-75	13,377
OSKP600-75	13,03
OSKP600-75	10,856
OSKP600-75	13,63
OSKP600-75	12,137
OSKP600-75	12,545
OSKP600-75	12,007
OSKP600-75	11,833
OSKP600-75	13,742
OSKP600-75	13,72
OSKP600-75	10,853
OSKP600-75	12,368
OSKP600-75	13,578
OSKP600-75	11,476
OSKP600-75	11,337
OSKP600-75	13,09
OSKP600-75	12,461
OSKP600-75	12,715
OSKP600-75	12,603
OSKP600-75	13,637
OSKP600-75	12,266
OSKP600-75	12,934
OSKP600-75	13,241
OSKP600-75	13,024
OSKP600-75	13,378
OSKP600-75	12,777
OSKP600-75	13,339
OSKP600-75	12,564
OSKP600-75	13,115
OSKP600-75	13,542
OSKP600-75	13,798
OSKP600-75	12,675
OSKP600-75	13,149
OSKP600-75	13,02
OSKP600-75	13,892
OSKP600-75	13,275
OSKP600-75	12,146
OSKP600-75	11,035
OSKP600-75	13,319
OSKP600-75	13,329
OSKP600-75	12,402
OSKP600-75	12,57
OSKP600-75	13,449
OSKP600-75	13,412
OSKP600-75	13,141
OSKP600-75	13,427
OSKP600-75	12,934
OSKP600-75	13,948
OSKP600-75	11,76
OSKP600-75	12,368
OSKP600-75	13,039
OSKP600-75	12,149
OSKP600-75	13,247
OSKP600-75	13,207
OSKP600-75	13,209
OSKP600-75	13,068
OSKP600-75	12,447
OSKP600-75	13,031
OSKP600-75	12,534
OSKP600-75	9,673
M700-7	-8,1
M700-7	-8,2
M700-7	-8,1
M700-7	-8,1
M700-7	-8,2
M700-7	-8,0
M700-7	-8,1
M700-7	-7,9
M700-7	-8,2
M700-7	-8,1
M700-7	-8,2
M700-7	-8,1
M700-7	-8,0
M700-7	-8,0
M700-7	-8,1
M700-7	-8,1
M700-7	-8,1
M700-7	-8,3
M700-7	-8,1
M700-7	-8,1
M700-7	-8,0
M700-7	-8,1
M700-7	-8,2
M700-7	-8,1
M700-7	-8,0
M700-7	-8,1
M700-7	-8,0
M700-7	-8,1
M700-7	-8,1
M700-7	-8,1
M700-7	-8,2
M700-7	-8,1
M700-7	-8,1
M700-7	-8,0
M700-7	-8,1
M700-7	-8,0
M700-7	-8,1
M700-7	-8,0
M700-7	-8,0
M700-7	-8,2
M700-7	-8,2
M700-7	-8,1
M700-7	-8,2
M700-7	-8,1
M700-7	-8,1
M700-7	-8,2
M700-7	-8,0
M700-7	-8,0
M700-7	-7,8
M700-7	-8,2
M700-7	-8,0
M700-7	-8,1
M700-7	-8,2
M700-7	-8,2
M700-7	-8,1
M700-7	-8,2
M700-7	-8,1
M700-7	-8,2
M700-7	-8,1
M700-7	-8,1
M700-7	-8,2
M700-7	-8,1
M300-5	-8,1
M300-5	-8,0
M300-5	-8,0
M300-5	-8,1
M300-5	-8,1
M300-5	-8,0
M300-5	-8,1
M300-5	-8,0
M300-5	-8,1
M300-5	-8,1
M300-5	-8,1
M300-5	-8,0
M300-5	-8,0
M300-5	-8,0
M300-5	-8,1
M300-5	-8,1
M300-5	-8,0
M300-5	-8,1
M300-5	-8,1
M300-5	-8,0
M300-5	-8,1
M300-5	-8,1
M300-5	-8,0
M300-5	-8,1
M300-5	-8,1
M300-5	-8,1
M300-5	-8,1
M300-5	-8,0
M300-5	-8,1
M300-5	-8,1
M300-5	-8,0
M300-5	-8,0
M300-5	-8,1
M300-5	-8,1
M300-5	-8,1
M300-5	-8,1
M300-5	-8,0
M300-5	-8,0
M300-5	-8,1
M300-5	-8,0
M300-5	-8,0
M300-5	-8,0
M300-5	-8,1
M300-5	-8,1
M300-5	-8,0
M300-5	-8,1
M300-5	-8,1
M300-5	-8,0
M300-5	-8,0
M300-5	-8,1
M300-5	-8,0
M300-5	-8,1
M300-5	-8,1
M300-5	-8,0
M300-5	-8,1
M300-5	-8,1
M300-5	-8,1
M300-5	-8,0
M300-5	-8,0
M300-5	-8,0
M300-5	-8,1
M300-5	-8,1
OSKP600-73	13,125
OSKP600-73	12,084
OSKP600-73	13,34
OSKP600-73	12,921
OSKP600-73	10,356
OSKP600-73	12,839
OSKP600-73	11,23
OSKP600-73	11,217
OSKP600-73	10,783
OSKP600-73	11,008
OSKP600-73	13,588
OSKP600-73	12,921
OSKP600-73	10,763
OSKP600-73	11,129
OSKP600-73	13,325
OSKP600-73	10,672
OSKP600-73	10,528
OSKP600-73	11,768
OSKP600-73	12,016
OSKP600-73	11,532
OSKP600-73	10,914
OSKP600-73	12,572
OSKP600-73	11,269
OSKP600-73	12,198
OSKP600-73	13,004
OSKP600-73	12,17
OSKP600-73	12,448
OSKP600-73	11,32
OSKP600-73	13,794
OSKP600-73	11,893
OSKP600-73	11,912
OSKP600-73	13,198
OSKP600-73	13,205
OSKP600-73	12,026
OSKP600-73	12,357
OSKP600-73	12,471
OSKP600-73	13,649
OSKP600-73	12,745
OSKP600-73	11,296
OSKP600-73	10,496
OSKP600-73	12,081
OSKP600-73	12,675
